id_aves,codigo,sinonimo,nombre,morfometria,endenismo,migraciòn,ecologia,behaviour,anio_publicacion,anio_colleccion,familia_id_familia,especies_id_especies,uicn_id_UICN
9399,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9400,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9401,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9402,UTPL_A0048,,Cocoi Heron,,,,,,,,8,52,1
9403,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9404,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9405,UTPL_A0649,Notiochelidon cyanoleuca,Blue-and-white Swallow,,,MA - C,,,,,35,631,1
9406,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9407,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9408,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9409,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9410,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9411,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9412,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9413,UTPL_A0713,,Variable Seedeater,,,,,,,,73,695,1
9414,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9415,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9416,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9417,UTPL_A0292,,Pacific Parrotlet,,BT,,,,,,60,280,1
9418,UTPL_A0531,,Spotted Rail,,,,,,,,61,517,1
9419,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9420,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9421,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9422,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9423,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9424,UTPL_A0292,,Pacific Parrotlet,,BT,,,,,,60,280,1
9425,UTPL_A0531,,Spotted Rail,,,,,,,,61,517,1
9426,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9427,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9428,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9429,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9430,UTPL_A0292,,Pacific Parrotlet,,BT,,,,,,60,280,1
9431,UTPL_A0531,,Spotted Rail,,,,,,,,61,517,1
9432,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9433,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9434,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9435,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9436,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9437,UTPL_A0618,,Tropical Gnatcatcher,,,,,,,,58,605,1
9438,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9439,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
9440,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
9441,UTPL_A0125,Tryothorus superciliaris,Superciliated Wren,,BT,,,,,,78,126,4
9442,UTPL_A0102,,Striated Heron,,,,,,,,8,103,1
9443,UTPL_A0840,,Blue-black Grassquit,,,,,,,,73,820,1
9444,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9445,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9446,UTPL_A0097,,Savanna Hawk,,,,,,,,1,99,1
9447,UTPL_A0259,,Snowy Egret,,,,,,,,8,249,1
9448,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9449,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9450,UTPL_A0134,,Turkey Vulture,,,MB - C ,,,,,14,134,1
9451,UTPL_A0196,,Rock Pigeon,,,,,,,,18,194,1
9452,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9453,UTPL_A0119,,Southern Beardless-Tyrannulet,,,,,,,,81,120,1
9454,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9455,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
9456,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
9457,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9458,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9459,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9460,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9461,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9462,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9463,UTPL_A0840,,Blue-black Grassquit,,,,,,,,73,820,1
9464,UTPL_A0716,,Parrot-billed Seedeater,,BT,,,,,,73,700,1
9465,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9466,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
9467,UTPL_A0196,,Rock Pigeon,,,,,,,,18,194,1
9468,UTPL_A0097,,Savanna Hawk,,,,,,,,1,99,1
9469,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9470,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
9471,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9472,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
9473,UTPL_A0259,,Snowy Egret,,,,,,,,8,249,1
9474,UTPL_A0134,,Turkey Vulture,,,MB - C ,,,,,14,134,1
9475,UTPL_A0102,,Striated Heron,,,,,,,,8,103,1
9476,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
9477,UTPL_A0125,Tryothorus superciliaris,Superciliated Wren,,BT,,,,,,78,126,4
9478,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9479,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9480,UTPL_A0618,,Tropical Gnatcatcher,,,,,,,,58,605,1
9481,UTPL_A0119,,Southern Beardless-Tyrannulet,,,,,,,,81,120,1
9482,UTPL_A0840,,Blue-black Grassquit,,,,,,,,73,820,1
9483,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9484,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9485,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9486,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9487,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9488,UTPL_A0259,,Snowy Egret,,,,,,,,8,249,1
9489,UTPL_A0119,,Southern Beardless-Tyrannulet,,,,,,,,81,120,1
9490,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9491,UTPL_A0097,,Savanna Hawk,,,,,,,,1,99,1
9492,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
9493,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9494,UTPL_A0716,,Parrot-billed Seedeater,,BT,,,,,,73,700,1
9495,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
9496,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9497,UTPL_A0125,Tryothorus superciliaris,Superciliated Wren,,BT,,,,,,78,126,4
9498,UTPL_A0618,,Tropical Gnatcatcher,,,,,,,,58,605,1
9499,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
9500,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9501,UTPL_A0196,,Rock Pigeon,,,,,,,,18,194,1
9502,UTPL_A0102,,Striated Heron,,,,,,,,8,103,1
9503,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9504,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9505,UTPL_A0134,,Turkey Vulture,,,MB - C ,,,,,14,134,1
9506,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
9507,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9508,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9509,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9510,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9511,UTPL_A0840,,Blue-black Grassquit,,,,,,,,73,820,1
9512,UTPL_A0259,,Snowy Egret,,,,,,,,8,249,1
9513,UTPL_A0134,,Turkey Vulture,,,MB - C ,,,,,14,134,1
9514,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9515,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
9516,UTPL_A0119,,Southern Beardless-Tyrannulet,,,,,,,,81,120,1
9517,UTPL_A0618,,Tropical Gnatcatcher,,,,,,,,58,605,1
9518,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
9519,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
9520,UTPL_A0196,,Rock Pigeon,,,,,,,,18,194,1
9521,UTPL_A0716,,Parrot-billed Seedeater,,BT,,,,,,73,700,1
9522,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9523,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
9524,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9525,UTPL_A0097,,Savanna Hawk,,,,,,,,1,99,1
9526,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9527,UTPL_A0102,,Striated Heron,,,,,,,,8,103,1
9528,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9529,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9530,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9531,UTPL_A0125,Tryothorus superciliaris,Superciliated Wren,,BT,,,,,,78,126,4
9532,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9533,UTPL_A0840,,Blue-black Grassquit,,,,,,,,73,820,1
9534,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9535,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
9536,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9537,UTPL_A0119,,Southern Beardless-Tyrannulet,,,,,,,,81,120,1
9538,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9539,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9540,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
9541,UTPL_A0102,,Striated Heron,,,,,,,,8,103,1
9542,UTPL_A0259,,Snowy Egret,,,,,,,,8,249,1
9543,UTPL_A0134,,Turkey Vulture,,,MB - C ,,,,,14,134,1
9544,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9545,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
9546,UTPL_A0196,,Rock Pigeon,,,,,,,,18,194,1
9547,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9548,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9549,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9550,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9551,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9552,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
9553,UTPL_A0125,Tryothorus superciliaris,Superciliated Wren,,BT,,,,,,78,126,4
9554,UTPL_A0097,,Savanna Hawk,,,,,,,,1,99,1
9555,UTPL_A0618,,Tropical Gnatcatcher,,,,,,,,58,605,1
9556,UTPL_A0716,,Parrot-billed Seedeater,,BT,,,,,,73,700,1
9557,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9558,UTPL_A0259,,Snowy Egret,,,,,,,,8,249,1
9559,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9560,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9561,UTPL_A0102,,Striated Heron,,,,,,,,8,103,1
9562,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9563,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9564,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
9565,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9566,UTPL_A0196,,Rock Pigeon,,,,,,,,18,194,1
9567,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9568,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9569,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9570,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9571,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9572,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9573,UTPL_A0102,,Striated Heron,,,,,,,,8,103,1
9574,UTPL_A0196,,Rock Pigeon,,,,,,,,18,194,1
9575,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
9576,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9577,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9578,UTPL_A0259,,Snowy Egret,,,,,,,,8,249,1
9579,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9580,UTPL_A0196,,Rock Pigeon,,,,,,,,18,194,1
9581,UTPL_A0102,,Striated Heron,,,,,,,,8,103,1
9582,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
9583,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9584,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9585,UTPL_A0259,,Snowy Egret,,,,,,,,8,249,1
9586,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9587,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9588,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9589,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9590,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9591,UTPL_A0196,,Rock Pigeon,,,,,,,,18,194,1
9592,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9593,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9594,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
9595,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9596,UTPL_A0102,,Striated Heron,,,,,,,,8,103,1
9597,UTPL_A0259,,Snowy Egret,,,,,,,,8,249,1
9598,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9599,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9600,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9601,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9602,UTPL_A0259,,Snowy Egret,,,,,,,,8,249,1
9603,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9604,UTPL_A0196,,Rock Pigeon,,,,,,,,18,194,1
9605,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9606,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
9607,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9608,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9609,UTPL_A0102,,Striated Heron,,,,,,,,8,103,1
9610,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9611,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9612,UTPL_A0287,,American Kestrel,,,,,,,,27,275,1
9613,UTPL_A0287,,American Kestrel,,,,,,,,27,275,1
9614,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9615,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9616,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9617,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9618,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9619,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9620,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9621,UTPL_A0716,,Parrot-billed Seedeater,,BT,,,,,,73,700,1
9622,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9623,UTPL_A0716,,Parrot-billed Seedeater,,BT,,,,,,73,700,1
9624,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9625,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9626,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
9627,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9628,UTPL_A0102,,Striated Heron,,,,,,,,8,103,1
9629,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9630,UTPL_A0618,,Tropical Gnatcatcher,,,,,,,,58,605,1
9631,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
9632,UTPL_A0102,,Striated Heron,,,,,,,,8,103,1
9633,UTPL_A0618,,Tropical Gnatcatcher,,,,,,,,58,605,1
9634,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9635,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9636,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9637,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
9638,UTPL_A0102,,Striated Heron,,,,,,,,8,103,1
9639,UTPL_A0287,,American Kestrel,,,,,,,,27,275,1
9640,UTPL_A0618,,Tropical Gnatcatcher,,,,,,,,58,605,1
9641,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9642,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9643,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9644,UTPL_A0716,,Parrot-billed Seedeater,,BT,,,,,,73,700,1
9645,UTPL_A0627,,Gray-breasted Martin,,,,,,,,35,611,1
9646,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9647,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9648,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9649,UTPL_A0765,,Striped Cuckoo,,,,,,,,23,748,1
9650,UTPL_A0097,,Savanna Hawk,,,,,,,,1,99,1
9651,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
9652,UTPL_A0134,,Turkey Vulture,,,MB - C ,,,,,14,134,1
9653,UTPL_A0287,,American Kestrel,,,,,,,,27,275,1
9654,UTPL_A0850,,Eared Dove,,,,,,,,18,826,1
9655,UTPL_A0786,,Blue-gray Tanager,,,,,,,,73,765,1
9656,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9657,UTPL_A0355,,Black-necked Stilt,,,,,,,,63,337,1
9658,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9659,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9660,UTPL_A0155,,Killdeer,,,MB,,,,,15,152,1
9661,UTPL_A0649,Notiochelidon cyanoleuca,Blue-and-white Swallow,,,MA - C,,,,,35,631,1
9662,UTPL_A0152,,Collared Plover,,,,,,,,15,149,1
9663,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9664,UTPL_A0107,,Baird's Sandpiper,,,MB - P,,,,,66,110,1
9665,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9666,UTPL_A0630,,Brown-chested Martin,,,MA - C,,,,,35,613,1
9667,UTPL_A0232,,Song Wren,,,,,,,,78,226,1
9668,UTPL_A0355,,Black-necked Stilt,,,,,,,,63,337,1
9669,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9670,UTPL_A0048,,Cocoi Heron,,,,,,,,8,52,1
9671,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9672,UTPL_A0560,,Neotropic Cormorant,,,,,,,,53,544,1
9673,UTPL_A0618,,Tropical Gnatcatcher,,,,,,,,58,605,1
9674,UTPL_A0649,Notiochelidon cyanoleuca,Blue-and-white Swallow,,,MA - C,,,,,35,631,1
9675,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
9676,UTPL_A0630,,Brown-chested Martin,,,MA - C,,,,,35,613,1
9677,UTPL_A0649,Notiochelidon cyanoleuca,Blue-and-white Swallow,,,MA - C,,,,,35,631,1
9678,UTPL_A0630,,Brown-chested Martin,,,MA - C,,,,,35,613,1
9679,UTPL_A0649,Notiochelidon cyanoleuca,Blue-and-white Swallow,,,MA - C,,,,,35,631,1
9680,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9681,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9682,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9683,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9684,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9685,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9686,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
9687,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9688,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9689,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9690,UTPL_A0466,,Bran-colored Flycatcher,,,,,,,,81,443,1
9691,UTPL_A0494,,Yellow-crowned Night-Heron,,,,,,,,8,477,1
9692,UTPL_A0490,,Masked Duck,,,,,,,,3,472,1
9693,UTPL_A0494,,Yellow-crowned Night-Heron,,,,,,,,8,477,1
9694,UTPL_A0494,,Yellow-crowned Night-Heron,,,,,,,,8,477,1
9695,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9696,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9697,UTPL_A0259,,Snowy Egret,,,,,,,,8,249,1
9698,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
9699,UTPL_A0125,Tryothorus superciliaris,Superciliated Wren,,BT,,,,,,78,126,4
9700,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9701,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9702,UTPL_A0616,,Pied-billed Grebe,,,,,,,,57,603,1
9703,UTPL_A0448,,Short-tailed Field-Tyrant,,,,,,,,81,423,1
9704,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
9705,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9706,UTPL_A0532,,Plumbeous Rail,,,,,,,,61,518,1
9707,UTPL_A0231,,Fasciated Antshrike,,,,,,,,71,225,1
9708,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
9709,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9710,UTPL_A0134,,Turkey Vulture,,,MB - C ,,,,,14,134,1
9711,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
9712,UTPL_A0680,,Streaked Saltator,,,,,,,,38,660,1
9713,UTPL_A0744,,Least Grebe,,,,,,,,57,729,1
9714,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9715,UTPL_A0190,,Bananaquit,,,,,,,,73,186,1
9716,UTPL_A0355,,Black-necked Stilt,,,,,,,,63,337,1
9717,UTPL_A0048,,Cocoi Heron,,,,,,,,8,52,1
9718,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9719,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9720,UTPL_A0155,,Killdeer,,,MB,,,,,15,152,1
9721,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9722,UTPL_A0627,,Gray-breasted Martin,,,,,,,,35,611,1
9723,UTPL_A0682,,Comb Duck,,,,,,,,3,662,1
9724,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9725,UTPL_A0680,,Streaked Saltator,,,,,,,,38,660,1
9726,UTPL_A0448,,Short-tailed Field-Tyrant,,,,,,,,81,423,1
9727,UTPL_A0532,,Plumbeous Rail,,,,,,,,61,518,1
9728,UTPL_A0134,,Turkey Vulture,,,MB - C ,,,,,14,134,1
9729,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
9730,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9731,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9732,UTPL_A0744,,Least Grebe,,,,,,,,57,729,1
9733,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
9734,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9735,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
9736,UTPL_A0259,,Snowy Egret,,,,,,,,8,249,1
9737,UTPL_A0231,,Fasciated Antshrike,,,,,,,,71,225,1
9738,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
9739,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9740,UTPL_A0616,,Pied-billed Grebe,,,,,,,,57,603,1
9741,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9742,UTPL_A0125,Tryothorus superciliaris,Superciliated Wren,,BT,,,,,,78,126,4
9743,UTPL_A0616,,Pied-billed Grebe,,,,,,,,57,603,1
9744,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9745,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9746,UTPL_A0532,,Plumbeous Rail,,,,,,,,61,518,1
9747,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
9748,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9749,UTPL_A0355,,Black-necked Stilt,,,,,,,,63,337,1
9750,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9751,UTPL_A0232,,Song Wren,,,,,,,,78,226,1
9752,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9753,UTPL_A0627,,Gray-breasted Martin,,,,,,,,35,611,1
9754,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9755,UTPL_A0169,,Lesser Nighthawk,,,,,,,,12,164,1
9756,UTPL_A0048,,Cocoi Heron,,,,,,,,8,52,1
9757,UTPL_A0744,,Least Grebe,,,,,,,,57,729,1
9758,UTPL_A0152,,Collared Plover,,,,,,,,15,149,1
9759,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9760,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9761,UTPL_A0155,,Killdeer,,,MB,,,,,15,152,1
9762,UTPL_A0682,,Comb Duck,,,,,,,,3,662,1
9763,UTPL_A0190,,Bananaquit,,,,,,,,73,186,1
9764,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9765,UTPL_A0302,,Common Gallinule,,,,,,,,61,288,1
9766,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
